,date,sse180,rate,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
1,2013-10-08,5275.141,0.01%,14.98,4.08,6.99,4.24,4.47,7.64,10.91,10.38,3.61,18.62,4.12,22.22,28.26,13.96,18.79,13.66,6.99,14.86,14.13,33.21,22.25,12.23,42.65,13.81,11.96,44.9,8.55,7.14,22.62,2.6
2,2013-10-09,5298.426,0.01%,15.15,4.05,6.98,4.23,4.49,7.61,10.96,10.21,3.57,18.29,4.15,22,28.61,13.99,18.4,13.54,6.98,14.69,13.82,36.23,22.14,13.45,42.32,14.31,11.89,46.31,8.55,7.06,22.75,2.59
3,2013-10-10,5228.953,0.01%,14.67,4.03,6.8,4.2,4.44,7.44,10.78,10.14,3.47,17.84,4.19,21.98,27.87,13.67,18.06,14.81,6.8,14.95,14.02,36.36,21.79,12.94,41.9,15.74,11.73,46.76,8.48,7,22.88,2.57
4,2013-10-11,5327.928,0.01%,15.25,4.08,6.99,4.25,4.47,7.58,10.94,10.17,3.5,17.95,4.22,22.24,27.93,13.94,18.56,15.55,6.99,14.94,14.26,35.54,21.93,12.75,43.46,15.82,12.07,46.36,9,7.09,23.15,2.59
5,2013-10-14,5326.885,0.01%,15.87,4.1,7.18,4.26,4.45,7.74,10.8,9.9,3.48,17.82,4.3,22.6,27.13,14.04,18.69,15.37,7.18,14.45,15.23,36.04,21.72,13.34,46.87,15.95,12.29,45.43,8.82,7.3,25.47,2.59
6,2013-10-15,5314.691,0.01%,15.91,4.06,7.13,4.22,4.42,7.9,10.73,9.84,3.52,17.98,4.26,23.14,27.9,14.01,18.37,16.91,7.13,14.5,15.05,38.11,21.86,12.81,46.94,16.03,12.33,46.74,9.7,7.16,26.59,2.59
7,2013-10-16,5222.076,0.01%,15.1,4.02,7,4.21,4.38,7.57,10.73,9.61,3.41,17.47,4.15,22.71,26.99,13.74,17.87,16.9,7,14.19,14.79,37.07,22.5,11.82,46.89,15.39,11.99,46.7,8.74,7.08,26.61,2.63
8,2013-10-17,5201.671,0.01%,15.05,4.09,7.11,4.22,4.38,7.48,10.6,9.64,3.39,17.41,4.2,22.28,26.99,13.7,17.88,16.33,7.11,14.16,14.55,40.03,21.79,12.05,46.44,15.11,11.92,46.65,8.45,6.98,26.69,2.57
9,2013-10-18,5224.235,0.01%,15.01,4.08,7.27,4.23,4.37,7.52,10.63,9.71,3.41,17.36,4.16,22.28,26.97,13.76,18.15,17.96,7.27,14.48,15.02,44.03,22.1,11.92,46.92,15.21,11.76,48.7,8.53,6.97,25.92,2.59
10,2013-10-21,5314.212,0.01%,15.22,4.06,7.33,4.23,4.4,7.55,10.76,9.76,3.46,17.78,4.23,22.35,27.14,13.94,18.2,19.76,7.33,14.28,15.06,48.43,22.13,12.11,48.89,16.73,12.06,51.29,8.79,7.01,27.26,2.62
11,2013-10-22,5259.757,0.01%,14.85,4,7.5,4.2,4.39,7.58,10.63,9.59,3.42,17.83,4.32,22.12,26.77,13.79,17.92,19.58,7.5,13.61,14.46,46.89,21.91,12.11,47.57,16.56,12.12,50.99,8.46,6.97,28.97,2.6
12,2013-10-23,5218.655,0.01%,14.71,3.96,7.24,4.16,4.36,7.44,10.68,9.59,3.37,17.93,4.21,21.72,27.31,13.74,17.75,18.6,7.24,13.41,13.48,43.23,22.01,11.14,46.52,16.21,11.87,48.9,8.23,6.98,27.77,2.6
13,2013-10-24,5172.403,0.01%,14.57,3.93,7.13,4.11,4.32,7.22,10.63,9.42,3.44,17.89,4.18,21.75,26.67,13.5,17.46,19.15,7.13,13.59,13.3,47.55,21.8,10.9,46.2,16.38,11.61,47.57,8.16,6.93,28.61,2.57
14,2013-10-25,5111.499,0.01%,13.98,3.87,6.99,4.04,4.27,7.13,10.61,9.42,3.36,17.77,4.09,21.18,25.8,13.43,17.09,17.84,6.99,13.16,13.18,45,21.43,10.91,45.52,15.39,11.44,45.44,7.7,6.88,28.59,2.51
15,2013-10-28,5111.09,0.01%,14.15,3.9,6.94,4.06,4.28,7.2,10.62,9.19,3.35,17.17,4.15,20.93,25.16,13.56,17.31,17.92,6.94,12.71,13.91,43.27,21.44,12,47.38,16.22,11.41,44.67,7.88,7.07,28.51,2.5
16,2013-10-29,5136.402,0.01%,13.91,3.81,6.79,4.03,4.34,7.05,10.85,9.14,3.33,16.24,4.09,20.28,24.99,13.85,16.85,17.85,6.79,12.23,13.24,41.29,20.98,12.99,47.13,15.82,11.14,44.03,7.61,7.2,27.68,2.47
17,2013-10-30,5202.422,0.01%,14.5,3.84,6.91,4.07,4.49,7.15,10.91,9.34,3.37,16.32,4.19,20.26,25.13,13.99,17.14,18.38,6.91,12.83,13.98,42,20.99,12.81,46.28,16.04,11.32,45.7,7.62,7.37,29,2.48
18,2013-10-31,5127.417,0.01%,14.8,3.92,7.03,4.06,4.51,7.1,10.74,9.51,3.44,15.99,4.2,18.99,25.18,14.02,17.05,17.23,7.03,13.08,13.82,44.03,20.56,11.91,45.49,15.53,11.56,41.13,7.38,7.36,26.1,2.47
19,2013-11-01,5163.11,0.01%,14.91,3.92,6.99,4.08,4.53,7.09,10.91,9.7,3.41,16.29,4.26,18.98,26.4,14.2,17.26,17.23,6.99,13.33,13.83,42.38,20.39,11.45,46.19,15.78,11.58,39.5,7.51,7.48,26.66,2.47
20,2013-11-04,5153.39,0.01%,14.81,3.92,6.97,4.08,4.52,7.07,10.8,9.58,3.4,16.39,4.25,19.16,26.42,14.1,17.29,17.07,6.97,13.27,14.02,42.72,20.37,11.7,45.59,16.46,11.53,39.59,7.46,7.34,25.81,2.47
21,2013-11-05,5151.294,0.01%,14.73,3.92,7.01,4.09,4.62,7.05,10.75,9.51,3.39,16.58,4.21,18.99,27.07,14,17.18,17.47,7.01,12.9,14.13,46.99,20.38,12.87,44.32,16.19,11.64,39.87,7.64,7.4,26.14,2.47
22,2013-11-06,5090.441,0.01%,14.79,3.92,7,4.1,4.72,7.03,10.62,9.31,3.37,16.5,4.14,18.75,27.17,13.79,17.01,16.59,7,12.62,14.12,46.88,20.24,12.75,43.14,16.04,11.35,39.37,7.44,7.36,27,2.46
23,2013-11-07,5067.757,0.01%,14.74,3.92,6.9,4.08,4.79,7.09,10.7,9.24,3.33,15.97,4.13,18.06,26.44,13.76,17.02,16.45,6.9,12.7,13.83,46.58,20.39,12.77,43.01,15.06,11.11,37.65,7.46,7.41,25.84,2.46
24,2013-11-08,4998.117,0.01%,14.67,3.92,6.75,4.06,4.78,7,10.58,9.14,3.31,16.1,4.08,17.67,25.29,13.68,16.81,15.78,6.75,12.39,13.65,42.79,20.01,13.33,42.89,14.81,10.97,37.51,7.61,7.35,24.55,2.43
25,2013-11-11,5016.677,0.01%,15.05,3.92,6.74,4.05,4.77,6.97,10.53,8.95,3.28,15.99,4.08,18.7,24.62,13.75,16.91,16.93,6.74,13.05,13.97,43.11,19.59,12.14,43.06,15.05,10.95,38.98,7.4,7.28,25.09,2.41
26,2013-11-12,5073.589,0.01%,15.11,3.92,6.87,4.07,4.76,7.06,10.68,9.05,3.31,16,4.1,19.23,24.86,14.07,17.29,17.66,6.87,12.94,13.88,41.91,19.74,11.74,43.48,15.45,11.15,39.88,7.63,7.3,25.36,2.43
27,2013-11-13,4955.958,0.01%,14.97,3.92,6.77,4.03,4.68,6.92,10.33,9.05,3.22,15.74,3.95,18.93,24.37,13.73,17.58,17.45,6.77,12.95,13.25,41.97,19.4,11.95,42.78,15.09,11.01,38.91,7.45,7.11,24.82,2.38
28,2013-11-14,4987.409,0.01%,14.88,3.92,6.83,4.01,4.64,6.93,10.26,8.91,3.24,15.59,3.97,19.25,24.75,13.74,18.7,18.53,6.83,12.95,13.33,42.24,19.43,11.59,43.58,15.28,11.12,40.91,7.5,7.25,25.29,2.38
29,2013-11-15,5090.72,0.01%,14.97,3.92,6.91,4.07,4.76,7.07,10.35,9.14,3.28,15.77,4.03,19.39,25.14,14.05,18.66,18.35,6.91,12.95,13.52,43.01,19.73,11.71,44.77,15.73,11.3,41.58,7.79,7.25,25.97,2.42
30,2013-11-18,5283.183,0.01%,15.51,3.92,7.12,4.17,4.94,7.23,11.34,9.36,3.34,16.31,4.11,19.67,25.69,15.46,19.03,19.08,7.12,12.95,13.75,42.89,20.06,12.88,45.68,16.53,11.57,42.29,8.01,7.59,26.37,2.45
31,2013-11-19,5246.533,0.01%,15.5,3.92,7.1,4.14,4.95,7.21,11.02,9.28,3.33,15.94,4.13,19.46,25.49,15.72,18.56,18.51,7.1,12.95,13.62,41.63,19.84,13.26,45.06,16.55,11.55,40.17,8.06,7.63,26.26,2.44
32,2013-11-20,5271.939,0.01%,15.57,3.92,7.19,4.17,4.93,7.24,10.95,9.24,3.37,15.77,4.14,19.36,25.51,15.77,19.33,19.08,7.19,12.95,13.6,41.31,19.84,13.33,46.42,16.82,11.73,40.2,8.1,7.72,26.11,2.46
33,2013-11-21,5236.653,0.01%,15.23,3.92,7.2,4.13,5.02,7.14,10.97,8.96,3.34,15.99,4.11,19.15,25.01,15.4,19.02,18.62,7.2,13.46,13.61,42.2,19.5,14.54,46.38,17.28,11.57,39.46,8.01,7.81,26.62,2.43
34,2013-11-22,5209.632,0.01%,15.37,3.92,7.12,4.11,5.05,7.11,10.98,8.84,3.33,15.86,4.07,18.95,24.84,15.38,19.6,17.84,7.12,13.21,13.59,40.36,19.86,14.03,46.21,16.89,11.61,39.31,7.78,7.77,25.9,2.46
35,2013-11-25,5188.85,0.01%,15.37,3.92,7.14,4.15,4.85,7.15,10.82,8.85,3.29,16.02,4.07,19.07,24.74,15.41,20.31,17.24,7.14,13.3,14.02,37.88,19.51,13.8,44.59,16.53,11.61,38.68,7.7,7.69,25.85,2.42
36,2013-11-26,5184.358,0.01%,15.3,3.92,7.09,4.19,4.72,7.06,10.83,8.74,3.29,16.38,4.06,18.99,24.74,15.47,20.56,17.33,7.09,13.08,14,38.92,19.64,13.92,44.42,17.04,11.62,39.03,8.12,7.73,25.33,2.43
37,2013-11-27,5245.398,0.01%,15.13,3.92,7.2,4.24,4.72,7.08,10.86,8.77,3.32,17.15,4.1,19.17,25.16,15.77,21.19,17.38,7.2,13.6,14.19,39.16,19.6,13.73,44.76,16.88,11.9,39.36,8.04,7.96,25.38,2.43
38,2013-11-28,5295.827,0.01%,15.18,3.92,7.29,4.32,4.8,7.21,10.93,8.94,3.35,17.13,4.14,19.52,27.27,15.81,20.9,17.64,7.29,14.24,14.31,39.7,19.86,13.41,45.38,17.25,11.8,40.51,8.01,7.94,25.54,2.46
39,2013-11-29,5295.078,0.01%,15.08,3.92,7.3,4.3,4.78,7.17,10.91,8.9,3.44,17.17,4.12,19.74,26.51,15.72,21.97,17.39,7.3,14.22,14.24,39.98,19.74,13.66,45.37,17.22,11.86,40.72,8.06,7.91,25.58,2.45
40,2013-12-02,5288.456,0.01%,14.64,3.92,7.09,4.21,5.01,7.03,11.14,8.8,3.41,16.89,4.06,19.16,26.11,16.37,21.24,17.39,7.09,14.15,13.63,35.99,19.41,12.42,43.78,16.62,11.5,38.92,8.25,7.95,24.1,2.41
41,2013-12-03,5325.957,0.01%,14.8,3.92,7.31,4.29,4.93,7.23,11.1,8.9,3.44,17.48,4.09,19.8,26.53,16.23,22.34,17.39,7.31,14.27,13.96,37.39,19.4,13.14,45.34,17.05,12.52,39.89,8.14,7.97,24.87,2.41
42,2013-12-04,5392.66,0.01%,15.26,3.92,7.35,4.39,4.94,7.46,11.13,9,3.5,18.07,4.18,20.4,26.5,16.42,22.36,18.41,7.35,14.68,14.2,37.63,19.5,13.36,45.12,17.99,12.73,40.72,8.48,7.98,25.34,2.43
43,2013-12-05,5379.193,0.01%,15.07,3.92,7.4,4.39,4.93,7.37,11.04,9.05,3.43,18.36,4.16,20.82,26.11,16.37,21.64,18.14,7.4,14.74,14.19,35.69,19.54,13.33,46.38,18.1,12.61,40.1,8.39,7.9,25.17,2.44
44,2013-12-06,5332.983,0.01%,14.95,3.92,7.32,4.4,4.92,7.36,10.98,9,3.39,18.15,4.22,20.7,26.18,16.27,21.6,17.71,7.32,14.6,13.91,35.28,19.45,13.13,46.21,18.1,13.12,39.37,8.38,7.7,25,2.43
45,2013-12-09,5327.314,0.01%,14.88,3.92,7.33,4.44,4.95,7.32,10.9,8.88,3.38,18.08,4.2,20.28,26.18,16.46,21.98,17.94,7.33,14.32,13.99,35.64,19.61,13.38,46.43,18.1,13.15,39.33,8.42,7.75,24.43,2.43
46,2013-12-10,5332.014,0.01%,15.04,3.92,7.29,4.43,4.85,7.24,11.09,8.95,3.38,18.16,4.18,20.3,26.32,16.3,20.82,17.57,7.29,14.27,13.99,35.08,19.6,13.42,46.44,19.91,12.76,39.2,8.45,7.99,23.98,2.43
47,2013-12-11,5239.026,0.01%,14.9,3.92,7.32,4.34,4.74,7.13,11.02,8.79,3.32,17.66,4.11,20.43,25.97,15.66,20.76,17.17,7.32,14.31,13.44,35.68,19.56,13.73,45.25,20.28,12.64,38.68,8.18,7.85,24.2,2.41
48,2013-12-12,5229.324,0.01%,14.81,3.92,7.23,4.31,4.81,7.13,10.92,8.7,3.36,17.83,4.11,20.86,25.31,15.42,20.88,17.63,7.23,14.82,13.41,36.9,19.37,13.43,44.98,19.95,12.66,38.82,8.26,7.67,24.8,2.4
49,2013-12-13,5215.416,0.01%,14.8,3.92,7.19,4.22,4.75,7.1,10.7,8.76,3.33,18.19,4.1,21,25.09,15.54,20.74,17.98,7.19,14.94,13.34,36.59,19.12,13.26,45.64,19.86,12.61,38.75,8.44,7.63,24.51,2.38
50,2013-12-16,5134.365,0.01%,14.51,3.92,7.07,4.18,4.7,7.03,10.62,8.71,3.27,18.26,4.03,20.38,24.24,15.19,21.11,18.07,7.07,14.58,13.25,35.1,18.86,13.08,46.51,20.36,12.24,38.91,8.18,7.49,24.28,2.35
51,2013-12-17,5112.354,0.01%,14.35,3.92,7.1,4.14,4.69,6.95,10.63,8.59,3.25,18.15,4.01,20.4,23.93,15.11,21.95,18.31,7.1,14.41,13.18,34.1,18.8,12.66,45.54,18.95,12.1,39.06,8.04,7.62,24.56,2.35
52,2013-12-18,5111.459,0.01%,14.76,3.92,7.08,4.16,4.67,6.87,10.79,8.59,3.25,17.73,4.02,20.77,24.11,15.13,21.5,19.37,7.08,14.37,13.35,34.17,18.56,12.67,44.85,18.55,12.21,39.68,7.81,7.58,24.49,2.33
53,2013-12-19,5049.469,0.01%,14.73,3.92,7.12,4.1,4.61,6.8,10.7,8.4,3.24,17.54,4,20.4,24.02,14.97,20.72,18.99,7.12,14.42,13.11,34.47,18.35,12.09,45.17,18.63,12.04,39.08,7.55,7.6,24.3,2.33
54,2013-12-20,4927.153,0.01%,14.87,3.92,7.06,4.04,4.55,6.3,10.33,8.08,3.2,17.02,3.92,20.14,21.74,14.51,20.61,18.31,7.06,14.28,13.22,34.49,17.43,12.31,44.96,18.18,11.74,41.45,7.48,7.41,23.88,2.27
55,2013-12-23,4941.992,0.01%,14.93,3.92,7.12,4.02,4.61,6.42,10.27,7.99,3.2,17.45,3.92,20.86,21.95,14.7,21.43,18.99,7.12,14.45,13.65,33.69,17.14,12.05,44.98,19.02,12.11,40.05,7.3,7.43,23.87,2.27
56,2013-12-24,4944.137,0.01%,15.09,3.92,7.31,4.08,4.57,6.38,10.17,8,3.21,17.52,3.99,20.89,21.87,14.75,21.8,18.8,7.31,14.67,13.84,34.94,17.18,12.19,45.45,19.15,12.03,38.79,7.29,7.47,23.79,2.3
57,2013-12-25,4976.708,0.01%,15.02,3.92,8,4.08,4.58,6.42,10.31,8.12,3.22,17.75,3.99,20.84,22.13,14.95,21.93,19.06,8,14.85,13.78,37.81,17.25,12.01,47.39,19.16,12.16,39.15,7.42,7.39,24.29,2.3
58,2013-12-26,4894.078,0.01%,14.6,3.92,8.49,4.04,4.48,6.27,10.15,7.97,3.17,17.62,3.91,20.7,21.38,14.8,21.87,19.52,8.49,14.31,13.83,36.9,17.25,11.19,46.46,18.7,11.78,39.7,7.29,7.32,23.7,2.35
59,2013-12-27,4976.065,0.01%,14.6,3.92,8.33,4.09,4.48,6.38,10.31,8.16,3.2,17.9,3.96,20.87,21.77,15.19,24.06,19.84,8.33,14.6,13.69,37.98,17.25,11.23,47.39,19.48,12.23,39.8,7.4,7.35,24.58,2.33
60,2013-12-30,4970.258,0.01%,14.27,3.92,8.46,4.06,4.43,6.38,10.6,8.03,3.19,17.34,3.95,20.99,21.73,14.98,23.48,19.5,8.46,14.76,13.43,38.09,17.25,11.18,49.77,19.39,12.54,39.48,7.44,7.25,23.96,2.31
61,2013-12-31,5040.27,0.01%,14.32,4.31,8.9,4.09,4.48,6.42,10.89,8.25,3.21,17.56,3.96,21.4,22.27,15.13,24.19,19.59,8.9,14.87,13.29,37.67,17.25,11.31,48.95,19.5,12.57,39.08,7.51,7.39,24.88,2.31
62,2014-01-02,5010.072,0.01%,14.49,4.74,8.94,4.04,4.46,6.38,10.73,8.18,3.23,17.52,3.94,21.46,22.14,14.96,23.93,19.1,8.94,14.68,14.06,36.76,18.05,11.18,47.81,19.25,12.43,36.93,7.46,7.45,24.67,2.33
63,2014-01-03,4935.223,0.01%,14.18,5.21,8.75,4.01,4.38,6.29,10.51,8.11,3.17,17.65,3.94,20.79,22.8,14.57,23.43,18.69,8.75,14.73,14.26,38.35,18.06,10.84,47.59,18.67,12.06,37.01,7.17,7.69,24.09,2.3
64,2014-01-06,4834.822,0.01%,13.63,4.9,8.76,3.9,4.48,6.07,10.46,7.65,3.08,17.29,3.83,20.24,22.5,14.78,22.47,17.72,8.76,14.81,13.71,37.45,17.48,10.19,46.7,18.58,11.66,36.92,6.84,7.45,24.5,2.27
65,2014-01-07,4834.689,0.01%,13.66,4.78,8.75,3.89,4.4,6.03,10.52,7.58,3.09,17.32,3.83,20,22.11,14.74,22.61,17.93,8.75,15.5,13.76,37.16,17.35,10.29,46.51,18.47,11.7,37.49,6.88,7.28,25.4,2.27
66,2014-01-08,4847.13,0.01%,13.9,4.61,8.93,3.83,4.39,6.01,10.63,7.51,3.05,17.12,3.8,20.23,21.85,14.69,22.88,18.76,8.93,15.62,14.19,39.63,16.67,10.11,46.51,18.57,11.45,39,6.73,7.29,26.31,2.24
67,2014-01-09,4806.933,0.01%,14,4.48,9.52,3.79,4.4,5.95,10.7,7.66,3.02,17.02,3.75,20.02,21.51,14.31,22,18.39,9.52,15.41,13.93,41.11,16.46,10.13,45.44,17.93,11.23,37.51,6.79,7.25,25.81,2.21
68,2014-01-10,4780.188,0.01%,13.86,4.31,9.15,3.78,4.42,5.77,10.8,7.66,3,16.97,3.72,19.24,21.5,14.3,20.89,18.49,9.15,14.89,13.93,40.36,16.49,10.06,44.93,18.19,11.24,39.01,6.68,7.24,25.35,2.2
69,2014-01-13,4763.282,0.01%,13.87,4.33,8.63,3.84,4.48,5.81,10.88,7.52,3.01,17.22,3.72,19.22,21.69,14.17,21.08,17.11,8.63,14.99,14.7,39.49,16.47,10,44.49,18,11.08,38.45,6.44,7.17,24.83,2.24
70,2014-01-14,4795.301,0.01%,14.1,4.36,8.77,3.91,4.59,5.83,10.75,7.58,3.04,17.81,3.75,19.49,21.67,14.24,21.82,17.89,8.77,15.01,14.95,39.49,16.25,10.28,44.06,19.11,11.18,38.74,6.51,7.06,25.19,2.23
71,2014-01-15,4784.156,0.01%,14.02,4.24,8.75,3.86,4.65,5.78,10.59,7.5,3.03,18.19,3.82,19.83,21.46,14.26,21.43,18.72,8.75,15.17,14.91,39.39,15.83,10.6,43.98,19.9,11.28,38.99,6.41,7.19,25.32,2.22
72,2014-01-16,4790.682,0.01%,13.91,4.38,8.22,3.87,4.62,5.86,10.55,7.53,3.01,18.4,3.86,19.91,22.01,14.4,21.03,18.47,8.22,14.86,15.09,36.87,15.89,10.46,45.15,20,11.26,38.91,6.4,7.12,25.71,2.23
73,2014-01-17,4726.108,0.01%,13.49,4.45,7.89,3.74,4.66,5.76,10.57,7.45,2.99,18.28,3.85,19.73,21.35,14.6,20.65,17.67,7.89,14.33,14.62,34.5,15.33,10.09,43.93,19.94,10.98,37.58,6.24,7.04,25.2,2.21
74,2014-01-20,4694.379,0.01%,13.55,4.41,7.97,3.73,4.62,5.73,10.47,7.44,2.98,17.59,3.82,19.43,20.81,14.22,21.39,17.6,7.97,14.1,14.69,33.2,15.46,10.18,43.03,19.75,11,36.75,6.22,7.04,24.32,2.21
75,2014-01-21,4744.946,0.01%,13.51,4.36,7.9,3.74,4.61,5.77,10.53,7.54,3.01,17.69,3.83,19.98,20.93,14.3,20.99,17.6,7.9,14.21,15.04,34.02,15.48,10.19,43.11,20.03,11.33,36.5,6.34,7.1,23.28,2.22
76,2014-01-22,4863.155,0.01%,13.83,4.46,8.12,3.82,4.65,6.02,10.7,8.09,3.05,18.09,3.89,20.1,21.61,14.64,21.94,17.87,8.12,14.62,15.11,34.77,15.86,10.48,43.74,20.77,11.47,37.5,6.59,7.23,24.04,2.25
77,2014-01-23,4832.891,0.01%,13.65,4.34,8.01,3.76,4.58,5.96,10.52,7.94,3.02,18.48,3.86,19.92,21.32,14.51,22.06,17.68,8.01,14.54,14.84,36.68,15.85,10.47,43.54,21.19,11.41,38.78,6.64,7.26,24.65,2.23
78,2014-01-24,4852.582,0.01%,13.56,4.29,8.06,3.78,4.6,5.98,10.43,8.18,3.03,18.19,3.88,19.54,21.56,14.35,21.95,18.01,8.06,14.59,15.19,37.04,16.31,10.53,43.05,21.8,11.43,38.54,7,7.36,24.56,2.27
79,2014-01-27,4790.248,0.01%,13.33,4.18,7.87,3.76,4.52,5.96,10.33,8.04,2.99,17.97,3.83,19.07,21.28,13.76,21.84,17.72,7.87,14.74,15.15,39.61,16.73,10.37,42,21.43,11.09,37.32,6.84,7.2,23.83,2.26
80,2014-01-28,4804.551,0.01%,13.32,4.19,7.78,3.77,4.49,6,10.44,8.04,3.03,18.18,3.82,19.13,21.38,13.82,21.37,18.24,7.78,14.6,14.7,39.84,16.38,9.33,40.96,21.16,11.23,37.18,6.86,7.18,23.9,2.25
81,2014-01-29,4831.654,0.01%,13.41,4.15,7.82,3.82,4.49,5.97,10.51,7.94,3.04,18.16,3.84,18.98,21.24,13.89,21.67,18.46,7.82,14.53,14.72,40.46,16.25,8.41,40.36,21.56,11.24,36.25,6.81,7.19,24.44,2.25
