,date,sse180,rate,sh.600009,sh.600010,sh.600295,sh.600019,sh.600028,sh.600031,sh.600036,sh.600048,sh.600050,sh.600066,sh.600068,sh.600085,sh.600111,sh.601628,sh.600150,sh.600196,sh.600295.1,sh.600406,sh.601933,sh.600536,sh.600547,sh.600598,sh.600600,sh.600690,sh.600875,sh.600887,sh.600895,sh.601006,sh.601877,sh.601899
330,2015-02-05,7506.481,0.01%,20.13,4.98,9.35,6.18,5.83,7.9,14.32,10.02,4.54,25.42,8.36,22.06,24.7,35.24,35.14,21.93,9.35,15.15,8.67,43.64,25.64,10.83,39.8,19.79,18.63,27.01,16.66,10.22,33.87,3.49
331,2015-02-06,7405.357,0.01%,19.84,4.74,9.35,6.43,5.69,7.85,14.25,9.49,4.35,24.99,8.22,22.61,24.14,34.82,33.86,21.55,9.35,14.97,8.69,41.86,24.44,10.6,39.53,19.15,18.73,26.76,16.56,9.75,33.01,3.34
332,2015-02-09,7501.475,0.01%,19.43,4.72,9.47,6.63,5.68,7.88,14.41,9.43,4.38,26.19,8.31,22.22,24.36,36.88,33.71,21.34,9.47,15.05,8.78,41.76,23.68,10.68,39.59,19.05,18.11,27.49,16.6,9.71,32.53,3.31
333,2015-02-10,7617.921,0.01%,20.31,4.84,9.17,6.61,5.74,8.12,14.66,9.74,4.41,26.21,8.51,21.45,24.63,37.3,34.46,21.64,9.17,15.21,8.8,42.56,24.03,10.65,40.1,19.82,18.66,27.63,16.64,10.15,33.42,3.37
334,2015-02-11,7666.962,0.01%,20.43,5.02,9.32,6.49,5.7,8.11,14.64,9.83,4.54,26.97,8.4,21.76,24.78,38.34,34.47,21.88,9.32,15.21,9.04,43.61,24.15,11,40.16,20.12,18.68,27.49,17.49,10.35,32.81,3.38
335,2015-02-12,7685.663,0.01%,20.24,4.87,9.56,6.41,5.83,8.16,14.57,9.75,4.92,26.52,8.34,21.49,24.41,38.76,34.42,21.86,9.56,15.27,9.09,42.5,23.84,11.29,39.83,20.14,19.02,28.17,18.21,10.49,32.33,3.37
336,2015-02-13,7738.8,0.01%,20.28,4.89,9.6,6.49,5.84,8.17,14.63,10.11,4.85,26.3,8.64,21.93,24.68,38.13,35.28,22.35,9.6,15.46,9.15,42.49,24.44,11.3,40.01,20.15,19.2,28.38,18.34,10.46,33.09,3.44
337,2015-02-16,7780.553,0.01%,21.12,4.9,9.59,6.47,5.87,8.18,14.46,9.96,5.34,27.25,8.58,22.21,24.86,37.94,35.51,22.5,9.59,15.68,9.16,43.64,24.49,11.5,40.09,20.36,19.21,28.35,18.53,10.5,33.25,3.46
338,2015-02-17,7832.568,0.01%,21.74,4.89,9.78,6.62,5.89,8.2,14.52,10.09,5.54,28.2,9.02,22.57,24.7,38.36,35.41,22.92,9.78,15.71,9.27,43.52,24.56,11.43,39.97,20.56,19.24,28.28,19.54,10.54,33.22,3.49
339,2015-02-25,7730.601,0.01%,21.11,4.9,9.45,6.53,6.09,8.1,14.3,9.74,5.29,27.44,8.92,22.33,24.33,36.65,35.63,22.55,9.45,15.73,9.32,42.96,23.99,11.27,40.3,20.48,18.9,28,20.33,10.25,33.13,3.42
340,2015-02-26,7941.405,0.01%,21.43,5.09,9.47,6.62,6.13,8.63,14.67,10.23,5.35,28.14,9.81,22.56,25.09,37.88,36.36,22.68,9.47,16.33,9.21,43.8,25.03,11.42,40.3,20.44,19.34,28.53,20.2,10.65,32.84,3.52
341,2015-02-27,7947.054,0.01%,21.1,5.14,9.41,6.68,6.32,8.52,14.7,10.19,5.65,27.82,9.69,22.54,25.69,37.46,36.7,22.65,9.41,16.31,9.18,44,25.62,11.33,40.06,20.44,19.47,28.24,20.05,10.67,32.79,3.55
342,2015-03-02,7992.497,0.01%,21.1,5.21,9.88,6.93,6.26,8.62,14.57,10.21,5.59,28.35,9.79,22.46,25.85,37.24,36.99,22.85,9.88,16.22,9.24,48.4,26.2,11.9,40.14,20.54,20.15,28,20.3,10.56,33.95,3.64
343,2015-03-03,7776.398,0.01%,20.54,5.06,10.39,6.61,6.03,8.39,14.17,9.64,5.36,27.13,9.45,22.86,25.97,35.61,36.46,23.02,10.39,16.01,8.99,49.99,25.19,11.85,40.26,20.1,20.77,27.56,19.76,10.26,33.03,3.55
344,2015-03-04,7806.007,0.01%,20.68,5.04,10.5,6.58,6.08,8.39,14.21,9.58,5.4,27.55,9.32,23.26,25.84,35.65,36.69,23.67,10.5,16.33,9.12,50.32,25.24,12.44,40.79,20.3,20.79,27.78,21.12,10.27,33.34,3.54
345,2015-03-05,7713.82,0.01%,20.76,4.94,10.61,6.35,5.95,8.3,13.91,9.3,5.29,27.04,9.24,23,25.43,35.11,35.63,23.51,10.61,16.1,9.49,49.27,24.6,12.61,40.26,19.83,20.06,27.23,20.83,10.13,32.8,3.46
346,2015-03-06,7700.174,0.01%,20.85,5.16,10.37,6.3,5.96,8.34,14.05,9.24,5.21,26.46,9.08,22.52,25.81,34.92,35.63,22.97,10.37,16.47,9.3,47.72,24.73,12.7,40.1,19.36,19.92,27.24,21,10.21,32.53,3.5
347,2015-03-09,7848.195,0.01%,20.89,5.15,10.27,6.38,6.11,8.49,14.68,9.51,5.27,26.72,9.26,22.7,25.72,35.95,37.9,23.03,10.27,16.54,9.3,50.13,24.27,12.57,40.08,19.68,19.8,27.44,21.2,10.29,33.25,3.49
348,2015-03-10,7784.37,0.01%,21.51,5.19,10.28,6.31,6.04,8.41,14.29,9.24,5.18,26.67,9.16,22.71,25.66,35.14,37,23.37,10.28,16.74,9.32,50.21,24.04,13.2,39.99,20.03,20.23,27.24,22.77,10.18,33.54,3.47
349,2015-03-11,7807.848,0.01%,21.88,5.18,10.39,6.29,6.06,8.38,14.45,9.18,5.16,27.39,9.08,22.45,25.28,35.54,37.06,23.29,10.39,16.46,9.62,49.47,23.83,13.47,39.78,22.03,19.84,27.18,21.58,10.23,33.31,3.45
350,2015-03-12,7997.225,0.01%,22.77,5.31,10.38,6.36,6.16,8.41,15.13,9.47,5.26,27.44,9.4,22.74,25.64,37.12,37.17,22.92,10.38,16.71,9.52,48.62,24.44,13.27,39.68,22.34,20.15,27.5,21.46,10.38,33.14,3.48
351,2015-03-13,8039.6,0.01%,23.5,5.82,10.7,6.43,6.17,8.54,15.1,9.49,5.24,27.19,9.3,22.66,26.04,36.67,36.94,23.11,10.7,16.5,9.54,49.78,24.36,13.65,40.29,22.8,20.03,27.46,20.54,10.52,33.05,3.5
352,2015-03-16,8226.961,0.01%,23.7,6.03,10.94,6.6,6.24,8.67,15.36,9.72,5.34,27.96,9.37,23.67,26.4,37.77,37.47,23.71,10.94,16.9,9.77,51.18,24.92,14.23,41.05,23.22,20.4,28.1,21.11,10.72,33.63,3.57
353,2015-03-17,8345.501,0.01%,25.27,5.99,10.84,6.65,6.34,8.99,15.41,9.91,5.44,27.81,9.57,23.36,26.62,37.51,38.3,24.09,10.84,17.11,10.07,51.35,25.26,14.17,40.97,23.31,21.05,28.39,20.91,10.94,34.66,3.67
354,2015-03-18,8539.165,0.01%,25.23,6.15,10.92,6.93,6.42,9.1,15.74,10.41,5.53,28.09,9.66,23.65,26.84,37.99,38.89,24.44,10.92,17.41,10.75,54,25.74,14.32,41.9,23.9,21.19,28.82,20.95,11.16,35.21,3.86
355,2015-03-19,8526.036,0.01%,24.6,6.26,11.16,6.83,6.42,9.29,15.68,10.26,5.64,28.7,10.12,24.01,26.96,36.93,39.17,24.13,11.16,17.36,10.73,53.97,26.76,14.69,41.43,23.18,21.81,28.56,21.95,11.03,38.37,3.91
356,2015-03-20,8661.594,0.01%,24.31,6.17,10.9,6.84,6.41,9.2,15.69,10.56,5.56,28.57,9.95,24.11,26.73,37.73,38.79,24.61,10.9,18.2,10.64,54.99,26.34,14.81,41.32,22.99,21.5,29.45,21.74,10.93,37.68,3.88
357,2015-03-23,8828.092,0.01%,24.91,6.15,11.02,6.98,6.43,9.34,15.79,10.77,5.61,28.81,10.1,24.46,27.11,38.45,39.02,25.03,11.02,18.28,10.78,54.99,26.89,14.83,42.07,23.29,21.77,30.57,21.6,11.06,38.88,4
358,2015-03-24,8802.963,0.01%,25.26,6.27,10.69,7.35,6.37,9.17,15.56,10.43,5.49,28.28,9.85,26.31,26.84,37.48,39.47,24.79,10.69,18.11,10.49,53.72,28.08,14.09,41.69,23.99,21.63,29.96,20.82,11.22,39.78,4.4
359,2015-03-25,8709.443,0.01%,24.23,6.11,10.65,7.04,6.26,9.16,15.16,10.14,5.35,28.4,10.05,26.99,26.32,36.26,42.24,25.33,10.65,17.72,10.57,52.66,27.12,14.43,42.12,24.53,21.09,30.39,20.23,10.91,39.07,4.52
360,2015-03-26,8758.979,0.01%,23.78,6.2,10.68,7.14,6.44,9.54,15.22,10.37,5.45,28.38,9.73,26.18,26.64,36.45,46.46,24.75,10.68,17.97,11.01,51.05,27.67,14.86,43.03,23.59,21.15,31.43,19.84,10.94,39.08,4.41
361,2015-03-27,8789.115,0.01%,23.83,6.29,10.79,7.07,6.37,9.44,15.26,10.77,5.39,28.11,9.82,26.18,26.79,36.27,44.58,24.79,10.79,19.77,11.18,50.99,27.72,15.47,42.8,23.76,21.2,31.1,20.43,10.87,39.45,4.43
362,2015-03-30,9068.809,0.01%,24.55,6.13,11.12,7.27,6.49,10.38,15.74,11.85,5.61,30.13,10.69,26.23,27.27,37.25,45.81,24.79,11.12,20.8,11.78,51.3,27.32,14.83,43.6,24.48,22.16,31.36,20.58,11.4,40.48,4.45
363,2015-03-31,8972.903,0.01%,24.14,5.92,10.91,7.12,6.41,10.13,15.57,11.49,5.47,29.67,10.27,26.1,27.18,37.05,45.02,24.79,10.91,20.74,11.53,51.65,26.8,15.57,42.54,25.84,21.67,30.85,20.71,11.03,41.11,4.32
364,2015-04-01,9121.644,0.01%,24.51,5.97,11.32,7.14,6.47,10.24,15.73,11.4,6.02,31.23,10.39,26.44,28.02,37.8,45.37,24.79,11.32,22.81,11.76,51.45,27.05,16.35,42.91,26.02,22.21,31.44,20.67,11.11,44.22,4.36
365,2015-04-02,9090.195,0.01%,24.66,5.9,11.38,7.08,6.48,10.15,15.66,11.21,5.96,31.75,10.39,26.48,28.01,37.56,45.38,24.79,11.38,23.66,11.89,53.51,27.53,16.35,42.99,27.79,22.83,31.38,20.42,11.01,44.42,4.44
366,2015-04-03,9193.972,0.01%,25.89,5.97,11.51,7.15,6.45,10.11,15.66,11.2,5.95,31.85,10.34,27.35,28.13,37.61,47.09,24.79,11.51,23.96,11.81,52.88,27.21,17.99,43.32,27.68,22.72,31.35,20.35,11.18,43.82,4.46
367,2015-04-07,9394.634,0.01%,25.91,6.01,12.11,7.28,6.66,10.42,15.66,11.5,6.13,31.86,10.42,28.8,28.51,39.08,47.58,24.79,12.11,23.39,11.81,52.68,28.35,17.99,44.6,27.37,23.01,32.49,20.79,11.48,44.87,4.56
368,2015-04-08,9518.866,0.01%,25.29,6.07,11.95,7.32,6.74,10.46,15.66,11.84,6.18,32.03,10.6,29.21,27.88,40.76,46.21,24.79,11.95,22.61,11.53,49.98,27.78,19.79,44.23,26.72,23.53,32.85,21.24,11.31,46.25,4.47
369,2015-04-09,9450.583,0.01%,24.51,6.01,11.4,7.55,6.67,10.06,15.66,13.02,6.02,31.45,10.17,29.7,27.26,39.85,44.69,24.79,11.4,23.11,11.7,48.16,26.85,18.87,46.62,26.05,22.71,32.17,21.6,11.16,43.57,4.33
370,2015-04-10,9620.952,0.01%,24.85,6.04,11.78,7.57,6.71,10.13,15.66,12.73,6.11,31.36,10.28,30.5,28.96,41.19,45.73,24.79,11.78,23.11,12.44,48.93,27.14,18.99,46.31,27.29,22.94,33.33,21.41,11.61,44.7,4.38
371,2015-04-13,9800.327,0.01%,25.16,6.1,12.48,7.63,6.82,10.54,17.23,13,6.28,31.29,10.46,31.75,28.98,40.92,46.25,24.79,12.48,23.34,12.46,48.99,27.49,18.58,46.98,26.97,22.94,33.62,21.48,12.48,44.96,4.47
372,2015-04-14,9864.25,0.01%,25.88,6.49,12.38,7.55,6.74,10.67,17.48,12.84,6.17,30.87,10.89,33.89,28.7,39.52,48.92,24.79,12.38,23.41,12.07,48,27.46,18.59,46.09,26.45,23.84,33.82,23.34,12.26,45.39,4.62
373,2015-04-15,9786.627,0.01%,25.97,6.12,11.87,7.32,6.78,10.27,17.87,12.5,6.15,30.83,11.65,31.68,27.57,38.54,46.22,24.79,11.87,21.52,11.55,44.39,28.02,17.69,45.39,25.93,22.65,33.05,21.38,12.66,42.83,4.6
374,2015-04-16,10117.99,0.01%,26.95,6.1,12,7.47,7.02,10.57,18.81,13.47,6.63,33.14,11.53,32.95,27.95,39.72,49.29,24.79,12,21.84,11.69,45.05,29.29,17.62,46.57,26.81,24.92,35.51,21.02,12.87,42.21,4.86
375,2015-04-17,10321.26,0.01%,26.87,6.28,12.17,7.99,7.34,11.38,18.32,13.84,7.07,32.33,12.24,33.2,28.79,39.45,54.22,27.27,12.17,22.12,11.64,47.08,29.32,17.68,47.6,27.44,27.41,35.39,21.01,13.37,41.8,5
376,2015-04-20,10149.95,0.01%,25.61,6.35,12,8.13,7.14,11.65,17.81,13.58,7.78,31.33,13.46,31.99,29.32,37.48,56.45,27.67,12,22.39,11.11,47.33,29.58,18.03,46.48,26.5,26.84,35.83,21.14,13.79,40.45,5.2
377,2015-04-21,10315.71,0.01%,26.35,6.99,12.53,8.32,7.27,11.55,18.17,13.85,8,31.99,13.41,32.91,29.8,38.62,54.33,28.7,12.53,22.89,11.5,50.2,29.52,18.48,46.74,28.75,26.26,38.12,21.88,13.59,41.83,5.24
378,2015-04-22,10586.67,0.01%,26.93,7.07,12.65,8.43,7.45,11.66,18.41,14.06,7.99,32.48,13.7,33.53,30.01,40,55.56,28.58,12.65,24.45,11.74,49.46,30,18.64,46.98,28.97,28.89,38.2,22.82,13.9,42.24,5.24
379,2015-04-23,10561.82,0.01%,27.02,7.28,12.57,8.79,7.58,11.55,18.17,13.83,8.79,32.98,13.51,33.06,33.01,39.06,54.56,28.13,12.57,24.14,11.85,47.82,30.58,18.49,46.39,28.32,28.69,38.04,23.19,13.69,41.75,5.24
380,2015-04-24,10469.98,0.01%,26.81,7.16,12.27,8.41,7.78,11.24,17.7,13.27,9.08,32.26,13.89,32.14,34.04,37.79,54.63,28.12,12.27,23.82,11.77,48.41,30.02,17.89,46.02,27.69,27.76,38.5,24.79,13.38,41.84,5.24
381,2015-04-27,10741.18,0.01%,27.29,7.15,12.48,9.25,8.56,11.49,18.44,14.04,9.99,32.03,14.19,32.74,33.54,38.4,59.65,28.36,12.48,24.71,11.87,47.05,30.83,18.26,46.18,27.97,28.03,38.69,24.99,14.32,41.23,5.24
382,2015-04-28,10619.61,0.01%,26.19,6.74,12.09,9.55,8.67,10.66,18.36,13.69,10.54,30.59,13.38,33.32,31.81,39.59,58.25,27.4,12.09,23.18,11.32,43.86,31.09,17.49,44.11,27.57,26.72,36.82,24.59,14.11,39.02,5.24
383,2015-04-29,10669.3,0.01%,27.95,6.94,12.33,9.31,8.31,10.45,18.48,14,9.96,31.15,13.18,33.18,33.24,38.65,56.82,27.4,12.33,22.98,11.38,44.5,34.2,17.81,44.45,27.78,27.29,36.82,24.75,13.82,39.07,5.24
384,2015-04-30,10608.55,0.01%,27.63,6.77,12.13,8.97,8.12,10.38,18.22,14.97,9.52,30.62,13.88,32.21,32.31,38.06,57.03,27.51,12.13,23.42,11.21,44.23,32.43,18.52,43.99,27.11,27.25,36.46,24.39,13.97,38.8,5.24
385,2015-05-04,10704.89,0.01%,28.68,6.91,12.02,9.87,8.16,10.73,18.16,14.48,9.94,30.44,14.69,31.24,31.97,39.62,61.47,27.34,12.02,23.83,11.19,43.42,30.7,20.37,44.59,26.88,26.8,36.88,24,14.08,39.87,5.24
386,2015-05-05,10290.41,0.01%,27.22,6.51,11.38,9.15,7.92,10.12,17.45,13.47,8.95,29.32,13.22,30.55,31.3,38.63,57.73,27.37,11.38,22.2,11.25,42.84,29.64,19.49,43.41,25.69,25.81,35.68,22.88,12.89,38.8,5.24
387,2015-05-06,10207.29,0.01%,27,6.51,11.07,8.66,7.75,9.82,17.54,13.65,9,29.85,12.66,30.13,30.99,40.96,53.68,27.8,11.07,21.47,11.07,43.39,28.58,18.57,43.14,25.59,24.76,35.95,22.65,12.36,38.16,5.24
388,2015-05-07,9998.623,0.01%,26.2,5.97,11.17,8.02,7.49,9.53,17.69,13.87,8.55,29.66,11.4,29.41,31.27,38.5,50.12,26.4,11.17,20.91,10.57,44.49,28.73,17.09,43.53,25.74,24.4,36.26,22.35,12.38,38.27,5.24
389,2015-05-08,10153.94,0.01%,26.64,6.05,11.42,8.49,7.58,9.9,17.7,13.93,8.7,30.08,11.78,31,31.72,38.34,51.28,26.65,11.42,21.48,10.82,47.28,28.97,17.42,44.09,26.55,24.85,36.65,22.94,12.42,39.86,5.24
390,2015-05-11,10416.62,0.01%,27.25,6.14,11.84,8.69,7.73,10.21,17.91,14.19,8.94,30.48,12.12,32.98,21.98,39.29,52.64,27.55,11.84,22.55,11.08,48.45,29.58,17.99,44.32,26.98,26.72,36.83,23.65,12.69,40.45,5.24
391,2015-05-12,10537.2,0.01%,28.86,6.11,11.9,8.87,7.76,10.18,17.77,13.94,9.22,30.8,12.48,32.59,21.65,39.13,55.24,27.8,11.9,22.37,11.13,47.49,29.36,18.55,44.33,26.72,28.71,36.57,24.99,12.92,40.87,5.24
392,2015-05-13,10435.5,0.01%,27.99,6.15,12.09,8.76,7.54,10.15,17.54,14.28,8.8,30.52,12.18,32.37,22.36,38.42,53.26,28.22,12.09,22.15,11.26,46.19,30.71,19.41,45.14,27.06,27.02,37.28,24.81,12.59,39.95,5.24
393,2015-05-14,10382.97,0.01%,27.19,6.77,12.05,8.5,7.61,9.98,17.49,13.67,8.86,31,11.97,32.03,24.6,38.39,51.88,27.93,12.05,22.57,11.1,45.92,31.48,18.98,44.88,26.81,27.1,36.81,24.03,12.46,39.22,5.24
394,2015-05-15,10210.98,0.01%,27.23,6.94,11.64,8.16,7.31,10.14,17.16,12.84,8.52,32.53,11.83,31.06,24.27,36.93,52.35,27.14,11.64,21.68,10.76,43.77,29.66,18.88,44.66,25.9,26.03,35.74,25.72,12.31,40.11,5.24
395,2015-05-18,10063.43,0.01%,27.79,6.58,11.49,8.13,7.12,10.16,16.85,12.41,8.23,31.62,11.85,31.06,23.09,35.6,51.92,27.69,11.49,21.52,10.63,44.32,30.75,18.76,44.52,25.83,26.45,35.05,26.96,12.14,40.11,5.24
396,2015-05-19,10413.33,0.01%,28.49,6.7,11.81,8.35,7.35,10.74,17.63,12.88,8.5,33.18,12.49,31.49,23.64,36.89,54.2,28.51,11.81,22.63,11.19,46.21,30.76,18.83,45.03,26.81,27.16,35.97,29.65,12.54,40.11,5.24
397,2015-05-20,10455.67,0.01%,30.54,6.74,11.93,8.4,7.31,10.64,18.04,12.82,8.46,23.6,12.34,31.83,23.66,36.59,55.98,28.55,11.93,22.54,11.33,45.87,30.18,18.99,44.96,27.58,27.01,36.65,32.62,12.57,40.11,5.24
398,2015-05-21,10584.96,0.01%,33.59,6.7,12.51,8.42,7.32,11.7,18.16,12.92,8.66,22.99,12.5,32.98,23.55,36.67,57.76,29.16,12.51,23.27,11.52,50.46,30.27,19.7,45.19,29.16,29.06,37.91,34.24,12.61,30.62,5.24
399,2015-05-22,10878.02,0.01%,33.02,6.88,12.72,8.9,7.64,12.08,18.7,13.27,9.02,23,12.94,33.09,24.38,37.64,59.38,32.08,12.72,24.3,11.73,49.44,31.4,19.82,46.02,29.98,29.42,39.69,33.13,13.15,30.62,5.24
400,2015-05-25,11218.41,0.01%,33.55,7.08,13.2,9.27,7.9,12.08,19.22,13.68,9.25,23.25,13.98,36.4,24.85,38.79,65.32,33.23,13.2,25.75,12.1,49.5,31.99,21.3,47.39,29.98,30.46,43.66,34.02,13.69,30.62,5.24
401,2015-05-26,11389.01,0.01%,33.88,7.11,13.52,9.44,7.94,12.85,19.2,13.86,9.14,24.5,14.13,36.58,25.11,38.73,69.29,33.27,13.52,26.36,12.68,52.11,32.57,22.07,52.13,31.43,31.05,44.16,33.82,13.78,30.62,5.24
402,2015-05-27,11319.84,0.01%,33.5,7.14,13.72,9.47,8.1,12.83,19.07,13.48,8.89,23.92,13.68,38.72,26.12,38.26,66.58,32.46,13.72,25.73,13.95,57.32,32.24,24.28,53.45,30.97,30.41,43.58,32.3,13.66,30.62,5.76
403,2015-05-28,10558.05,0.01%,30.56,6.5,12.83,8.56,7.34,12.91,17.92,12.34,8.98,23.09,12.41,36.85,23.51,35.73,59.92,30.96,12.83,24.55,13.56,56.9,29.13,24.1,50.16,29.1,27.39,21.11,29.25,12.47,30.62,6.34
404,2015-05-29,10535.54,0.01%,29.99,6.35,12.71,8.31,7.21,13.02,18.07,12.08,8.58,22.79,12.61,38.34,22.81,35.26,59.6,34.06,12.71,27.01,14.37,61.91,28.55,23.02,49.3,29.35,27.03,20.15,29.69,12.18,30.62,6.97
405,2015-06-01,11032.47,0.01%,31.79,6.61,13.56,8.81,7.5,13.57,18.83,12.65,8.85,23.77,13.23,41.88,23.86,36.44,61.6,35.44,13.56,29.04,15.32,62.79,29.7,23.83,52.01,30.79,29,20.77,30.82,12.91,30.62,7.18
406,2015-06-02,11179.44,0.01%,31.9,6.65,14.27,9.04,7.5,13.31,18.95,12.72,9.15,24.28,13.57,42.46,24.11,36.11,62.97,37.23,14.27,29.2,16.36,61.28,29.74,25.09,57.21,30.92,29.16,20.98,32.22,13.03,30.62,6.97
407,2015-06-03,11152.98,0.01%,31.3,6.5,14.17,8.83,7.47,12.94,19.45,12.75,9.06,23.71,13.3,42.74,24.41,36.31,60.29,36.38,14.17,29.29,15.96,59.91,29.93,25.24,57.05,31.92,28.68,20.2,35.44,12.9,30.62,6.72
408,2015-06-04,11279.93,0.01%,31.61,6.48,14.71,8.97,7.62,12.51,20.44,12.76,8.96,23.17,13.1,42.32,23.99,36.94,61.4,38.27,14.71,28.97,15.16,59.25,29.46,24.32,57.38,31.53,28.97,19.98,35.97,13.07,30.62,6.52
409,2015-06-05,11385.42,0.01%,32.2,6.76,14.88,9.54,7.77,12.66,19.99,13.41,9.21,23.41,13.53,42.73,24.99,36.6,63.46,37.8,14.88,28.95,15.17,58.98,30.82,24.64,56.32,31.81,29.85,20.02,35.8,13.59,30.62,6.78
